RN,REC,DESCR,TOP,BOTTOM,Thickness,Latitude,Longitude,Easting,Northing,Projecti_1
20961,7,COARSE GRAVEL AND STONES 22/10/1967 SWL -13.40 M TMP NUL C 22/10/1967 DISCH   3276.0 M3D DRILLER,72,73,1,-19.706184,147.235293,524658.276,7821014.764,55
20963,1,TOP SOIL,0,2.44,2.44,-19.712417,147.241699,525328.635,7820324.095,55
20963,2,RED CLAY,2.44,5.18,2.74,-19.712417,147.241699,525328.635,7820324.095,55
20963,3,YELLOW CLAY,5.18,8.53,3.35,-19.712417,147.241699,525328.635,7820324.095,55
20963,4,SAND FINE BROWN,8.53,10.36,1.83,-19.712417,147.241699,525328.635,7820324.095,55
20963,5,COARSE DIRTY SAND,10.36,13.72,3.36,-19.712417,147.241699,525328.635,7820324.095,55
20963,6,CLAY BROWN,13.72,16.15,2.43,-19.712417,147.241699,525328.635,7820324.095,55
20963,7,DIRTY SAND,16.15,22.25,6.1,-19.712417,147.241699,525328.635,7820324.095,55
20963,8,GOOD BROWN SAND,22.25,24.38,2.13,-19.712417,147.241699,525328.635,7820324.095,55
20963,9,CLAY BROWN,24.38,25.91,1.53,-19.712417,147.241699,525328.635,7820324.095,55
20963,10,GOOD BROWN SAND 06/10/1967 SWL  -13.40 M TMP NUL C 06/10/1967 DISCH   3276.0 M3D DRILLER,25.91,30.78,4.87,-19.712417,147.241699,525328.635,7820324.095,55
20964,1,TOP SOIL,0,0.61,0.61,-19.720735,147.234164,524537.739,7819404.755,55
20964,2,CLAY,0.61,2.13,1.52,-19.720735,147.234164,524537.739,7819404.755,55
20964,3,DARK CLAY,2.13,4.27,2.14,-19.720735,147.234164,524537.739,7819404.755,55
20964,4,CLAY,4.27,9.14,4.87,-19.720735,147.234164,524537.739,7819404.755,55
20964,5,DIRTY SAND,9.14,14.02,4.88,-19.720735,147.234164,524537.739,7819404.755,55
20964,6,CLAY,14.02,14.33,0.31,-19.720735,147.234164,524537.739,7819404.755,55
20964,7,GREY GRAVEL,14.33,14.94,0.61,-19.720735,147.234164,524537.739,7819404.755,55
20964,8,DIRTY SAND AND STONES,14.94,16.76,1.82,-19.720735,147.234164,524537.739,7819404.755,55
20964,9,CLAY,16.76,17.07,0.31,-19.720735,147.234164,524537.739,7819404.755,55
20964,10,DIRTY SAND,17.07,18.29,1.22,-19.720735,147.234164,524537.739,7819404.755,55
20964,11,MEDIUM CLEAN SAND,18.29,21.95,3.66,-19.720735,147.234164,524537.739,7819404.755,55
20964,12,DIRTY GRAVEL,21.95,23.16,1.21,-19.720735,147.234164,524537.739,7819404.755,55
20964,13,CLAY,23.16,23.47,0.31,-19.720735,147.234164,524537.739,7819404.755,55
20964,14,DIRTY SAND,23.47,24.69,1.22,-19.720735,147.234164,524537.739,7819404.755,55
20964,15,CLAY,24.69,26.21,1.52,-19.720735,147.234164,524537.739,7819404.755,55
20964,16,DECOMPOSED GRANITE,26.21,32.31,6.1,-19.720735,147.234164,524537.739,7819404.755,55
20964,17,DIRTY GRAVEL BOTTOMED ON ROCK 30/03/1966 SWL -14.00 M TMP NUL C 30/03/1966 DISCH   3822.0 M3D ESTIMAT,32.31,33.22,0.91,-19.720735,147.234164,524537.739,7819404.755,55
20966,1,TOP SOIL,0,0.91,0.91,-19.720093,147.243023,525466.168,7819474.492,55
20966,2,SILT AND CLAY,0.91,5.18,4.27,-19.720093,147.243023,525466.168,7819474.492,55
20966,3,COARSE SAND,5.18,6.1,0.92,-19.720093,147.243023,525466.168,7819474.492,55
20966,4,COARSE SAND AND SILT,6.1,9.14,3.04,-19.720093,147.243023,525466.168,7819474.492,55
20966,5,SANDY SILT,9.14,10.06,0.92,-19.720093,147.243023,525466.168,7819474.492,55
20966,6,SAND AND GRAVEL,10.06,10.97,0.91,-19.720093,147.243023,525466.168,7819474.492,55
20966,7,MED SAND WITH STONES,10.97,16.15,5.18,-19.720093,147.243023,525466.168,7819474.492,55
20966,8,COARSE SAND WITH STONES,16.15,17.98,1.83,-19.720093,147.243023,525466.168,7819474.492,55
20966,9,COARSE WITH STONES,17.98,20.12,2.14,-19.720093,147.243023,525466.168,7819474.492,55
20966,10,SILTY GRAVEL,20.12,21.64,1.52,-19.720093,147.243023,525466.168,7819474.492,55
20966,11,COARSE SILT AND SAND LOAM,21.64,22.56,0.92,-19.720093,147.243023,525466.168,7819474.492,55
20966,12,COARSE SAND,22.56,22.86,0.3,-19.720093,147.243023,525466.168,7819474.492,55
20966,13,SAND CLAY AND SILT,22.86,24.08,1.22,-19.720093,147.243023,525466.168,7819474.492,55
20966,14,COARSE SAND AND STONES 30/11/1967 SWL -14.60 M TMP NUL C 30/11/1967 DISCH   3057.6 M3D ESTIMAT,24.08,24.99,0.91,-19.720093,147.243023,525466.168,7819474.492,55
20967,1,TOP SOIL,0,0.61,0.61,-19.72099,147.235024,524627.818,7819376.413,55
20967,2,CLAY,0.61,9.14,8.53,-19.72099,147.235024,524627.818,7819376.413,55
20967,3,SAND,9.14,14.02,4.88,-19.72099,147.235024,524627.818,7819376.413,55
20967,4,CLAY,14.02,14.33,0.31,-19.72099,147.235024,524627.818,7819376.413,55
20967,5,GRAVEL,14.33,14.94,0.61,-19.72099,147.235024,524627.818,7819376.413,55
20967,6,SAND AND STONES,14.94,16.76,1.82,-19.72099,147.235024,524627.818,7819376.413,55
20967,7,CLAY,16.76,17.07,0.31,-19.72099,147.235024,524627.818,7819376.413,55
20967,8,SAND,17.07,21.95,4.88,-19.72099,147.235024,524627.818,7819376.413,55
20967,9,GRAVEL,21.95,23.16,1.21,-19.72099,147.235024,524627.818,7819376.413,55
20967,10,CLAY,23.16,23.47,0.31,-19.72099,147.235024,524627.818,7819376.413,55
20967,11,SAND,23.47,24.69,1.22,-19.72099,147.235024,524627.818,7819376.413,55
20967,12,CLAY,24.69,26.21,1.52,-19.72099,147.235024,524627.818,7819376.413,55
20967,13,DECOMPOSED GRANITE,26.21,32.31,6.1,-19.72099,147.235024,524627.818,7819376.413,55
20967,14,GRAVEL,32.31,33.22,0.91,-19.72099,147.235024,524627.818,7819376.413,55
25407,1,CLAY AND SOIL,0,3.7,3.7,-19.708267,147.241283,525285.693,7820783.385,55
25407,2,BLUE GRANITE 19/09/1975 SWL   -6.10 M TMP NUL C 19/09/1975 DISCH      1.3 M3D,3.7,9.8,6.1,-19.708267,147.241283,525285.693,7820783.385,55
25561,1,-,0,13.11,13.11,-19.8523355,147.6233171,565224,7804670,55
25561,2,DEEPENING BORE WEATHERED GRANITE TO 14.94M FINISHED IN SOLID GRANITE 00/00/0000 DISCH     21.8 M3D,13.11,15.85,2.74,-19.8523355,147.6233171,565224,7804670,55
25562,1,CLAY TOPSOIL GREY,0,0.61,0.61,-19.8590021,147.6316504,566091,7803929,55
25562,2,CLAY RED SUBSOIL,0.61,1.52,0.91,-19.8590021,147.6316504,566091,7803929,55
25562,3,CLAY STICKY GREY TURING WHITISH,1.52,4.88,3.36,-19.8590021,147.6316504,566091,7803929,55
25562,4,CLAY LIMEY WHITE,4.88,6.1,1.22,-19.8590021,147.6316504,566091,7803929,55
25562,5,CLAY STICKY WHITE WITH A BIT OF SAND,6.1,8.23,2.13,-19.8590021,147.6316504,566091,7803929,55
25562,6,ROCK SOFT CHALKY GREY,8.23,9.75,1.52,-19.8590021,147.6316504,566091,7803929,55
25562,7,ROCK CHALKY SOFT WHITE WITH SEEPAGE OF WATER,9.75,11.58,1.83,-19.8590021,147.6316504,566091,7803929,55
25562,9,GRANITE WEATHERED SEEM AMONGST STICKY CLAY GREY,11.58,12.8,1.22,-19.8590021,147.6316504,566091,7803929,55
25562,11,CLAY SOFT WITH MANY GRAINS OF GREEN AND BLACK AND WHITE GRANITE APPROACHING WATER SEEM.,12.8,14.02,1.22,-19.8590021,147.6316504,566091,7803929,55
25562,14,GRANITE GREEN WEATHERED CONTAINING WATER,14.02,16.76,2.74,-19.8590021,147.6316504,566091,7803929,55
25562,16,GRANITE SOLID (GREENISH GREY),16.76,19.2,2.44,-19.8590021,147.6316504,566091,7803929,55
25562,17,GRANITE SOFT SEEM,19.2,19.51,0.31,-19.8590021,147.6316504,566091,7803929,55
25562,18,GRANITE SOLID,19.51,21.03,1.52,-19.8590021,147.6316504,566091,7803929,55
25562,19,GRANITE SLIGHTLY SOFTER 07/05/1966 SWL   -9.70 M TMP NUL C 07/05/1966 DISCH     38.2 M3D BAILER,21.03,21.34,0.31,-19.8590021,147.6316504,566091,7803929,55
25603,1,LOAM AND BOULDERS,0,4.57,4.57,-19.9445575,147.5858178,561265,7794463,55
25603,2,GRANITE DECOMPOSED,4.57,27.43,22.86,-19.9445575,147.5858178,561265,7794463,55
25603,3,DIORITE 08/03/1967 SWL  -24.40 M TMP NUL C 08/03/1967 DISCH     43.6 M3D DRILLER CONTRACTOR  Q.D.C. DRILLER E.B.MAHER,27.43,44.5,17.07,-19.9445575,147.5858178,561265,7794463,55
25604,1,WEATHERED GRANITE 00/00/1963 SWL  -23.70 M TMP NUL C 00/00/1963 DISCH     32.7 M3D ESTIMAT DRILLER C.LAND 00/00/1967 SWL  -10.90 M TMP NUL C 00/00/1967 DISCH     40.9 M3D ESTIMAT DRILLER NOT KNOWN,0,32.92,32.92,-19.873169,147.50943,553332.135,7802473.112,55
25606,1,TOP SOIL AND STONES,0,3.05,3.05,-19.9201133,147.5341519,555887,7797188,55
25606,2,WEATHERED GRANITE 05/06/1967 SWL  -13.70 M TMP NUL C 05/06/1967 DISCH     40.9 M3D ESTIMAT DRILLER C.LAND,3.05,15.85,12.8,-19.9201133,147.5341519,555887,7797188,55
25607,1,CLAY,0,1.52,1.52,-19.9142799,147.5816512,560844,7797820,55
25607,2,GRANITE DECOMPOSED,1.52,14.63,13.11,-19.9142799,147.5816512,560844,7797820,55
25607,3,DIORITE 00/00/1967 DISCH     65.5 M3D ESTIMAT 06/10/1967 SWL  -10.30 M TMP NUL C 06/10/1967 DISCH    218.4 M3D 06/10/1967 SWL   -8.80 M TMP NUL C 06/10/1967 DISCH     27.3 M3D 06/10/1967 SWL  -10.60 M TMP NUL C 06/10/1967 DISCH    109.2 M3D 06/10/1967 SWL  -10.30 M TMP NUL C 06/10/1967 DISCH    273.0 M3D 25/08/1974 SWL  -15.20 M TMP NUL C 25/08/1974 DISCH    218.4 M3D ESTIMAT 25/08/1974 SWL  -15.20 M TMP NUL C 25/08/1974 DISCH     87.3 M3D ESTIMAT 25/12/1967 SWL   -4.20 M TMP NUL C 25/12/1967 DISCH      5.4 M3D 25/12/1967 SWL   -4.50 M TMP NUL C 25/12/1967 DISCH      5.4 M3D 00/00/0000 DISCH     76.4 M3D AIR TST 00/00/0000 DISCH     43.6 M3D 00/00/0000 DISCH     65.5 M3D 00/00/0000 DISCH    400.0 M3D 27/09/1965 SWL  -14.60 M TMP NUL C 27/09/1965 DISCH     65.5 M3D DRILLER 00/00/0000 DISCH     65.5 M3D 00/00/0000 DISCH     54.6 M3D 00/00/0000 DISCH     43.6 M3D 00/00/0000 DISCH     49.1 M3D 00/00/0000 DISCH     65.5 M3D 00/00/0000 DISCH     76.4 M3D 00/00/0000 DISCH    400.0 M3D 00/00/0000 DISCH    350.0 M3D 00/00/0000 DISCH    300.0 M3D 00/00/0000 DISCH    109.2 M3D 00/00/0000 DISCH     54.6 M3D 00/00/0000 DISCH     76.4 M3D,14.63,24.38,9.75,-19.9142799,147.5816512,560844,7797820,55
32233,1,TOP SOIL,0,0.3,0.3,-19.771716,147.235655,524686.14,7813763.104,55
32233,2,SANDY CLAY SILTY,0.3,12.19,11.89,-19.771716,147.235655,524686.14,7813763.104,55
32233,3,BLACK SAND,12.19,12.8,0.61,-19.771716,147.235655,524686.14,7813763.104,55
32233,4,CLAY SILTY BROWN,12.8,17.98,5.18,-19.771716,147.235655,524686.14,7813763.104,55
32233,5,DIRTY FINE SAND,17.98,18.9,0.92,-19.771716,147.235655,524686.14,7813763.104,55
32233,6,COARSE SAND GREY AND GRAVEL,18.9,21.95,3.05,-19.771716,147.235655,524686.14,7813763.104,55
32233,7,FUSED SAND AND STONE,21.95,22.1,0.15,-19.771716,147.235655,524686.14,7813763.104,55
32233,8,SAND COARSE AND GRAVEL,22.1,23.16,1.06,-19.771716,147.235655,524686.14,7813763.104,55
32530,1,CLAY TOPSOIL,0,1,1,-19.8503912,147.6024841,563050,7804893,55
32530,2,CLAY SANDY COLOURED,1,2,1,-19.8503912,147.6024841,563050,7804893,55
32530,3,GRANITE CLAYED SEEM,2,3,1,-19.8503912,147.6024841,563050,7804893,55
32530,4,GRANITE ROCK WHITISH,3,4,1,-19.8503912,147.6024841,563050,7804893,55
32530,5,CLAY REDDISH,4,6,2,-19.8503912,147.6024841,563050,7804893,55
32530,6,ROCK SEEM HARD,6,7,1,-19.8503912,147.6024841,563050,7804893,55
32530,7,GRANITE DECAYED GREENISH,7,9,2,-19.8503912,147.6024841,563050,7804893,55
32530,8,GRANITE ROCK HARD GREEN,9,12,3,-19.8503912,147.6024841,563050,7804893,55
32530,9,GRANITE HARD SPOTTED GREENISH 02/05/1975 SWL   -7.60 M TMP NUL C 02/05/1975 DISCH     65.5 M3D,12,13,1,-19.8503912,147.6024841,563050,7804893,55
32585,1,CLAY,0,3.96,3.96,-19.752323,147.239707,525113.647,7815908.495,55
32585,2,ROCKS,3.96,4.27,0.31,-19.752323,147.239707,525113.647,7815908.495,55
32585,3,CLAY SANDY,4.27,7.62,3.35,-19.752323,147.239707,525113.647,7815908.495,55
32585,4,SAND,7.62,12.8,5.18,-19.752323,147.239707,525113.647,7815908.495,55
32585,5,SAND AND CLAY,12.8,14.33,1.53,-19.752323,147.239707,525113.647,7815908.495,55
32585,6,SAND FINE,14.33,17.07,2.74,-19.752323,147.239707,525113.647,7815908.495,55
32585,7,"CLAY, GRAVEL AND SAND",17.07,19.2,2.13,-19.752323,147.239707,525113.647,7815908.495,55
32585,8,GRAVEL AND ROCKS,19.2,22.56,3.36,-19.752323,147.239707,525113.647,7815908.495,55
33534,1,HARD CLAY,0,1.2,1.2,-19.737935,147.235115,524634.757,7817501.31,55
33534,2,SOFTER CLAY,1.2,6.71,5.51,-19.737935,147.235115,524634.757,7817501.31,55
33534,3,DIRTY SAND,6.71,12.8,6.09,-19.737935,147.235115,524634.757,7817501.31,55
33534,4,CLEANER SAND,12.8,19.2,6.4,-19.737935,147.235115,524634.757,7817501.31,55
33534,5,DIRTY SAND,19.2,20.73,1.53,-19.737935,147.235115,524634.757,7817501.31,55
33534,6,CLEANER SAND -FINISH ON CLAY - WATER AT 53FT,20.73,23.16,2.43,-19.737935,147.235115,524634.757,7817501.31,55
33911,1,CLAY AND SILT (HARD),0,9.14,9.14,-19.708047,147.23932,525080.01,7820808.02,55
33911,2,"COARSE AND MEDIUM SAND (CLEAN,DRY)",9.14,14.02,4.88,-19.708047,147.23932,525080.01,7820808.02,55
33911,3,VERY SAND COARSE-STONES TO 3IN (NOT MANY STONES),14.02,17.98,3.96,-19.708047,147.23932,525080.01,7820808.02,55
33911,5,STONEY-VERY TIGHT,17.98,18.59,0.61,-19.708047,147.23932,525080.01,7820808.02,55
33911,6,COARSE MEDIUM AND FINE,18.59,21.03,2.44,-19.708047,147.23932,525080.01,7820808.02,55
33911,7,COARSE DRIFT - CLEAN AND FREE(V.GOOD),21.03,24.08,3.05,-19.708047,147.23932,525080.01,7820808.02,55
33911,8,FINE AND MEDIUM (VERY DIRTY-NO GOOD),24.08,24.99,0.91,-19.708047,147.23932,525080.01,7820808.02,55
33911,9,SAND COARSE AND CLAY (VERY DIRTY),24.99,26.52,1.53,-19.708047,147.23932,525080.01,7820808.02,55
34316,1,RED CLAY,0,3.05,3.05,-19.780256,147.215656,522589.925,7812820.878,55
34316,2,SILT,3.05,9.14,6.09,-19.780256,147.215656,522589.925,7812820.878,55
34316,3,CLAY,9.14,17.68,8.54,-19.780256,147.215656,522589.925,7812820.878,55
34316,4,SAND,17.68,17.98,0.3,-19.780256,147.215656,522589.925,7812820.878,55
34316,5,CLAY,17.98,19.81,1.83,-19.780256,147.215656,522589.925,7812820.878,55
34316,6,SAND,19.81,23.16,3.35,-19.780256,147.215656,522589.925,7812820.878,55
34316,7,MEDIUM SAND,23.16,25.6,2.44,-19.780256,147.215656,522589.925,7812820.878,55
34316,8,WHITE CLAY,25.6,25.91,0.31,-19.780256,147.215656,522589.925,7812820.878,55
34316,9,SAND COARSE 05/12/1969 SWL  -13.70 M TMP NUL C 05/12/1969 DISCH   2730.0 M3D DRILLER,25.91,28.96,3.05,-19.780256,147.215656,522589.925,7812820.878,55
34341,1,CLAY,0,4.88,4.88,-19.769327,147.21268,522279.707,7814030.651,55
34341,2,"CLAY,STONE AND SAND",4.88,9.14,4.26,-19.769327,147.21268,522279.707,7814030.651,55
34341,3,SILT,9.14,15.54,6.4,-19.769327,147.21268,522279.707,7814030.651,55
34341,4,FINE SAND,15.54,18.9,3.36,-19.769327,147.21268,522279.707,7814030.651,55
34341,5,SAND COARSE AND FINE BLACK SAND,18.9,20.12,1.22,-19.769327,147.21268,522279.707,7814030.651,55
34341,6,BOULDER STONE,20.12,20.42,0.3,-19.769327,147.21268,522279.707,7814030.651,55
34341,7,CLAY AND STONE - YELLOW,20.42,23.47,3.05,-19.769327,147.21268,522279.707,7814030.651,55
34341,8,CHANGE TO WHITE - VERY WHITE CLAY AND FINE SAND AND STONE,23.47,25.91,2.44,-19.769327,147.21268,522279.707,7814030.651,55
34794,1,GRAVELLY SOIL,0,0.91,0.91,-19.5880132,147.0677653,507107,7834107,55
34794,2,GRAVEL - DECOPOSED GRANITE,0.91,2.44,1.53,-19.5880132,147.0677653,507107,7834107,55
34794,3,DECO GRANITE,2.44,4.57,2.13,-19.5880132,147.0677653,507107,7834107,55
34794,4,GRANITE - QUARTZ,4.57,4.88,0.31,-19.5880132,147.0677653,507107,7834107,55
34794,5,CLAY - GRAVELLY,4.88,6.1,1.22,-19.5880132,147.0677653,507107,7834107,55
34794,6,BROWN GRANITE DECOMPOSED,6.1,9.75,3.65,-19.5880132,147.0677653,507107,7834107,55
34794,7,RED DECO GRANITE,9.75,12.8,3.05,-19.5880132,147.0677653,507107,7834107,55
34794,8,FIRM RED GRANITE-FRACTURED,12.8,18.29,5.49,-19.5880132,147.0677653,507107,7834107,55
34794,9,FRACTURED RED GRANITE AND CLAY,18.29,19.81,1.52,-19.5880132,147.0677653,507107,7834107,55
34794,10,FRACTURED BASALT AND CLAY,19.81,22.86,3.05,-19.5880132,147.0677653,507107,7834107,55
34794,11,HARD FRACTURED BASALT-WATER BEARING,22.86,23.16,0.3,-19.5880132,147.0677653,507107,7834107,55
34794,12,HARD BASALT,23.16,29.57,6.41,-19.5880132,147.0677653,507107,7834107,55
34794,13,FRACTURED BASALT,29.57,29.72,0.15,-19.5880132,147.0677653,507107,7834107,55
34794,14,HARD BASALT,29.72,29.87,0.15,-19.5880132,147.0677653,507107,7834107,55
34794,15,FRACTURED BASALT,29.87,30.02,0.15,-19.5880132,147.0677653,507107,7834107,55
34794,16,HARD BASALT,30.02,32.92,2.9,-19.5880132,147.0677653,507107,7834107,55
34794,17,FRACTURED BASALT,32.92,33.01,0.09,-19.5880132,147.0677653,507107,7834107,55
34794,18,HARD BASALT,33.01,36.58,3.57,-19.5880132,147.0677653,507107,7834107,55
34794,19,FRACTURED BASALT-WATER INCREASE,36.58,37.19,0.61,-19.5880132,147.0677653,507107,7834107,55
34794,20,HARD BASALT 00/00/0000 DISCH      9.8 M3D ESTIMAT,37.19,39.62,2.43,-19.5880132,147.0677653,507107,7834107,55
34802,1,SOIL,0,0.61,0.61,-19.5023532,147.0321639,503375,7843586,55
34802,2,PLASTIC CLAY,0.61,5.49,4.88,-19.5023532,147.0321639,503375,7843586,55
34802,3,CLAY SANDY,5.49,9.45,3.96,-19.5023532,147.0321639,503375,7843586,55
34802,4,GRAVEL - WATER BEARING,9.45,10.06,0.61,-19.5023532,147.0321639,503375,7843586,55
34802,5,LIGHT GREY CLAY SANDY,10.06,18.29,8.23,-19.5023532,147.0321639,503375,7843586,55
34802,6,HARD PACKED CLAY SANDY AND GRAVEL,18.29,23.77,5.48,-19.5023532,147.0321639,503375,7843586,55
34802,7,REDDISH CLAY SANDY BROWN AND GRAVEL,23.77,26.52,2.75,-19.5023532,147.0321639,503375,7843586,55
34802,8,BROWN ROCK DECOMPOSED,26.52,27.43,0.91,-19.5023532,147.0321639,503375,7843586,55
34802,9,HARD FRACTURED ROCK,27.43,29.87,2.44,-19.5023532,147.0321639,503375,7843586,55
34802,10,ROCK DECOMPOSED,29.87,30.78,0.91,-19.5023532,147.0321639,503375,7843586,55
34802,11,ROCK DECOMPOSED AND CLAY,30.78,33.83,3.05,-19.5023532,147.0321639,503375,7843586,55
34802,12,MEDIUM TO HARD ROCK,33.83,35.66,1.83,-19.5023532,147.0321639,503375,7843586,55
34802,13,PARTLY DECOMPOSED BROWN AND GREEN GRANITE,35.66,37.8,2.14,-19.5023532,147.0321639,503375,7843586,55
34802,15,HARD GREY GRANITE 700GPH GOOD QUALITY WATER 9.4M-10.06M SLIGHT WATER INCREASE AT 26.5M - QUALITY GOOD 20/02/1970 SWL   -3.00 M TMP NUL C 20/02/1970 DISCH     76.4 M3D AIR TST,37.8,38.1,0.3,-19.5023532,147.0321639,503375,7843586,55
34990,1,TOPSOIL,0,0.45,0.45,-19.5203951,147.1069759,511224,7841587,55
34990,2,SAND,0.45,9,8.55,-19.5203951,147.1069759,511224,7841587,55
34990,4,TOPSOIL,0,0.45,0.45,-19.5203951,147.1069759,511224,7841587,55
34990,5,SAND,0.45,9.46,9.01,-19.5203951,147.1069759,511224,7841587,55
34990,7,TOPSOIL,0,0.45,0.45,-19.5203951,147.1069759,511224,7841587,55
34990,8,SAND,0.45,9.74,9.29,-19.5203951,147.1069759,511224,7841587,55
34990,10,TOPSOIL,0,0.45,0.45,-19.5203951,147.1069759,511224,7841587,55
34990,11,CLAY,0.45,1.83,1.38,-19.5203951,147.1069759,511224,7841587,55
34990,12,SAND,1.83,9.73,7.9,-19.5203951,147.1069759,511224,7841587,55
35094,1,CLAY,0,12.19,12.19,-19.564927,147.27948,529314.641,7836638.757,55
35094,2,SAND 00/00/1968 SWL   -6.40 M TMP NUL C 00/00/1968 DISCH  13104.0 M3D ESTIMAT,12.19,21.95,9.76,-19.564927,147.27948,529314.641,7836638.757,55
35098,1,CLAY,0,4.57,4.57,-19.558822,147.250484,526274.225,7837319.019,55
35098,2,FINE SAND,4.57,16.15,11.58,-19.558822,147.250484,526274.225,7837319.019,55
35098,3,SAND COARSE 03/05/1967 SWL   -3.60 M TMP NUL C 03/05/1967 DISCH   6552.0 M3D ESTIMAT,16.15,18.59,2.44,-19.558822,147.250484,526274.225,7837319.019,55
35099,1,CLAY,0,4.57,4.57,-19.559097,147.25519,526767.812,7837287.86,55
35099,2,FINE SAND,4.57,16.15,11.58,-19.559097,147.25519,526767.812,7837287.86,55
35099,3,SAND COARSE,16.15,16.76,0.61,-19.559097,147.25519,526767.812,7837287.86,55
35099,4,CLAY,16.76,17.37,0.61,-19.559097,147.25519,526767.812,7837287.86,55
35099,5,SAND COARSE,17.37,17.68,0.31,-19.559097,147.25519,526767.812,7837287.86,55
35099,6,CLAY,17.68,17.98,0.3,-19.559097,147.25519,526767.812,7837287.86,55
35099,7,SAND COARSE,17.98,20.12,2.14,-19.559097,147.25519,526767.812,7837287.86,55
35099,8,CLAY 20/12/1969 SWL   -6.10 M TMP NUL C 20/12/1969 DISCH   9828.0 M3D ESTIMAT,20.12,20.15,0.03,-19.559097,147.25519,526767.812,7837287.86,55
35100,1,CLAY,0,7.92,7.92,-19.558684,147.259069,527174.766,7837332.949,55
35100,2,FINE SAND,7.92,10.36,2.44,-19.558684,147.259069,527174.766,7837332.949,55
35100,3,CLAY,10.36,10.67,0.31,-19.558684,147.259069,527174.766,7837332.949,55
35100,4,FINE SAND,10.67,15.24,4.57,-19.558684,147.259069,527174.766,7837332.949,55
35100,5,CLAY,15.24,15.54,0.3,-19.558684,147.259069,527174.766,7837332.949,55
35100,6,FINE SAND,15.54,18.29,2.75,-19.558684,147.259069,527174.766,7837332.949,55
35100,7,CLAY,18.29,18.59,0.3,-19.558684,147.259069,527174.766,7837332.949,55
35100,8,SAND COARSE 03/06/1969 SWL   -4.50 M TMP NUL C 03/06/1969 DISCH   3276.0 M3D ESTIMAT,18.59,21.34,2.75,-19.558684,147.259069,527174.766,7837332.949,55
35150,1,VERY HEAVY CLAY,0,6.4,6.4,-19.562049,147.254412,526685.719,7836961.326,55
35150,2,SAND AND FINE CLAY 00/00/0000 SWL   -5.10 M TMP NUL C,6.4,12.19,5.79,-19.562049,147.254412,526685.719,7836961.326,55
35152,1,HEAVY CLAY,0,6.4,6.4,-19.561214,147.262192,527501.923,7837052.492,55
35152,2,FINE SAND AND FINE CLAY 00/00/0000 SWL   -5.10 M TMP NUL C,6.4,12.2,5.8,-19.561214,147.262192,527501.923,7837052.492,55
35154,1,CLAY,0,12.19,12.19,-19.56252,147.281766,529554.859,7836904.712,55
35154,2,SAND 00/00/0000 SWL   -6.40 M TMP NUL C 00/00/0000 DISCH   4368.0 M3D ESTIMAT,12.19,21.94,9.75,-19.56252,147.281766,529554.859,7836904.712,55
35155,1,CLAY,0.3,12.19,11.89,-19.571947,147.277915,529149.225,7835862.222,55
35155,2,SAND 00/00/0000 SWL   -6.40 M TMP NUL C 00/00/0000 DISCH   7644.0 M3D ESTIMAT,12.19,21.95,9.76,-19.571947,147.277915,529149.225,7835862.222,55
35225,1,SAND,0,5.5,5.5,-19.572186,147.166306,517443.011,7835850.977,55
35225,2,CLAY,5.5,7.6,2.1,-19.572186,147.166306,517443.011,7835850.977,55
35225,3,SILTY SAND,7.6,21,13.4,-19.572186,147.166306,517443.011,7835850.977,55
35225,4,FREE SAND,21,23.2,2.2,-19.572186,147.166306,517443.011,7835850.977,55
35225,5,CLAY 00/00/1969 SWL  -10.00 M TMP NUL C 00/00/1969 DISCH   4914.0 M3D ESTIMAT,23.2,23.3,0.1,-19.572186,147.166306,517443.011,7835850.977,55
35227,1,SAND,0,4.88,4.88,-19.569576,147.173497,518197.534,7836139.038,55
35227,2,CLAY,4.88,10.36,5.48,-19.569576,147.173497,518197.534,7836139.038,55
35227,3,SAND 00/00/1969 SWL  -10.30 M TMP NUL C 00/00/1969 DISCH  16380.0 M3D ESTIMAT,10.36,23.2,12.84,-19.569576,147.173497,518197.534,7836139.038,55
35232,1,CLAY,0,0.61,0.61,-19.562749,147.167623,517582.168,7836895.094,55
35232,2,MED SAND,0.61,8.84,8.23,-19.562749,147.167623,517582.168,7836895.094,55
35232,3,CLAY,8.84,13.72,4.88,-19.562749,147.167623,517582.168,7836895.094,55
35232,4,TIGHT DRIFT,13.72,20.4,6.68,-19.562749,147.167623,517582.168,7836895.094,55
35232,5,FREE SAND 00/00/0000 SWL   -8.50 M TMP NUL C 00/00/0000 DISCH     32.7 M3D ESTIMAT,20.4,21.4,1,-19.562749,147.167623,517582.168,7836895.094,55
